Sensor 1;Sensor 2;Sensor 3;Sensor 4;Sensor 5;Sensor 6;Sensor 7;Sensor 8;Resultado
3;3;8;8;4;4;2;3;0
5;7;8;1;4;1;4;3;0
-7;-13;-4;-10;3;4;2;-2;0
0;1;-24;-1;4;9;13;5;0
-5;-13;-10;5;-4;-3;-2;-4;0
-3;-2;0;9;-5;-6;-2;-2;0
-11;-10;-11;-15;-7;-4;-7;-9;0
-5;-3;-3;-3;4;2;-4;-3;0
-13;-8;-10;-2;5;-8;-7;-9;0
8;9;7;29;1;12;7;6;1
-3;-3;10;-3;-9;-8;-9;-7;1
3;-6;-3;-3;-2;5;1;-2;1
13;16;31;29;17;11;6;12;1
0;-4;-27;-31;-15;-17;-8;-6;1
-19;-15;4;-31;-27;-17;-13;-14;1
0;4;-12;8;3;-2;3;-2;1
10;21;-2;20;20;23;5;7;1
5;-7;-3;-4;-7;-4;-2;1;1
-4;-17;-19;-45;-5;-3;-6;-3;1
-1;11;2;22;17;4;0;-3;1
5;3;-21;19;29;23;14;8;1
2;-3;2;1;-7;-5;4;2;1
7;6;-6;35;30;38;18;7;1
-22;-22;-16;-30;-3;-7;-13;-11;1
0;2;-5;2;8;8;5;5;1
-9;-22;-18;-40;-22;-13;-12;-12;1
-2;-8;-16;-6;6;8;2;-1;1
7;18;-1;6;4;-7;2;6;1
2;-4;-7;-18;-13;-7;-6;1;1
9;14;-4;-21;13;33;13;10;1
-14;-5;-10;-40;-20;-12;-13;-18;1
1;5;4;-15;-12;-25;-18;-8;1
-6;-11;5;-3;4;13;1;-3;1
1;6;11;7;4;10;11;2;1
3;6;13;30;-2;-11;0;5;1
-20;-19;-11;-7;-2;7;-5;-15;1
8;8;-5;26;21;-5;5;8;1
-10;-20;11;-8;6;18;7;-1;1
1;5;-5;-14;-13;-4;3;1;1
-8;-4;-4;-9;-1;5;5;-5;1
18;21;-9;-7;-1;-11;-3;8;1
-11;-25;-25;-25;-8;-22;-12;-6;1
16;9;-8;15;20;16;13;16;1
0;0;-7;-22;-11;11;-2;3;1
-5;-5;11;16;-4;-3;2;2;1
-10;-1;21;6;-13;11;8;-1;1
2;3;7;-13;-26;5;-1;1;1
2;8;-7;7;16;17;4;4;1
0;-2;-8;29;33;25;18;11;1
-5;-9;-2;-17;-15;-16;-6;-4;1
12;9;8;3;-4;0;-1;-3;1
1;-5;10;15;3;-2;-7;1;1
-2;-5;3;1;-10;-14;-1;1;1
6;-1;5;-8;-19;-12;0;3;1
-4;-2;4;-10;-6;-14;-11;-11;1
6;-9;-7;-10;-5;5;3;1;1
-8;-3;-1;0;7;2;-5;-4;1
-17;-8;2;-16;-19;-21;-13;-20;1
4;10;-6;-1;17;33;11;8;1
-4;7;15;1;3;3;-1;0;1
18;10;11;45;16;19;14;17;1
-7;9;2;-4;7;-2;-4;-8;1
-11;-3;-1;-17;-9;-14;-8;-8;1
3;12;0;25;6;-7;-8;-3;1
-4;-6;-6;-24;-4;-4;10;1;1
8;12;0;22;27;10;10;9;1
0;11;-3;15;-3;2;-1;-2;1
-7;-19;-10;-21;-14;16;-1;-5;1
6;-10;-7;-35;-13;15;12;10;1
1;11;-9;31;14;6;-3;-6;1
12;9;-7;21;23;-2;3;6;1
-5;-4;3;-32;-28;1;-5;-2;1
-2;0;9;4;0;-26;-5;-1;1
2;-6;-2;13;-6;-17;1;2;1
0;10;18;7;2;4;2;-1;1
8;1;-1;-19;-11;-1;-9;1;1
-4;-11;-7;7;8;2;15;4;1
-12;-6;6;-13;-10;-8;-8;-6;1
-12;-16;2;3;2;3;12;-7;1
-1;6;4;12;3;4;-4;-2;1
0;8;11;-2;-5;-14;-11;-8;1
-2;2;-13;-12;12;-7;-2;0;1
-8;-16;-19;-12;3;9;2;-1;1
-3;-2;10;-5;-16;-16;-16;-12;1
2;-3;-1;6;16;0;2;-1;1
9;8;5;-1;10;20;9;5;1
6;4;-2;-6;-7;-22;-5;2;1
-21;-22;-11;-10;1;8;-4;-10;1
13;1;-10;-11;-16;-34;-16;5;1
-11;-1;-13;-13;-1;-8;-10;-9;1
9;15;8;11;1;6;12;6;1
1;-9;13;5;-4;-15;-2;1;1
12;9;-5;9;19;37;13;13;1
-5;-1;8;18;17;36;29;12;1
-7;0;7;-2;-7;-17;-20;-15;1
5;12;2;22;24;24;9;7;1
-22;-32;-15;-28;-21;-7;-4;-18;1
5;6;-4;-32;-17;-16;-2;5;1
5;2;3;17;32;54;10;9;1
2;1;5;-2;-22;-46;-5;6;1
2;7;8;6;2;7;-5;6;1
-1;-3;-2;8;2;-4;-2;3;1
4;6;11;11;19;4;5;5;1
7;6;3;2;10;27;17;6;1
4;5;4;-2;3;-4;7;1;1
4;6;15;7;6;1;2;7;1
-11;-17;14;3;4;-1;7;-7;1
11;13;23;11;11;8;2;8;1
1;-12;-9;-19;-2;0;-16;-2;1
15;15;8;40;4;-7;4;7;1
-4;-15;-11;-33;-34;-56;-24;-13;1
-2;-5;-12;-10;-6;-1;0;1;1
3;-1;5;-9;-12;-35;-9;-3;1
-13;-6;-9;1;16;40;2;-9;1
-7;-3;4;-1;-6;-17;-8;-8;1
-5;-3;0;-1;8;29;7;1;1
-4;9;15;-3;-10;-20;-7;-6;1
6;-1;2;-2;-13;-20;-7;4;1
1;3;-2;0;15;14;5;2;1
-2;0;-6;-7;-9;-10;-1;-4;1
-7;-3;-15;-6;-3;3;-5;-4;1
-1;1;-1;-11;-20;-28;-4;-3;1
5;0;-8;3;12;19;6;2;0
-3;-5;5;-6;-5;-1;-2;-3;0
2;1;-12;-1;6;5;2;1;0
-2;0;0;8;21;1;1;-2;0
1;0;4;-7;-3;-1;-3;-1;0
0;0;-6;-6;-4;0;2;1;0
1;1;7;10;-5;-1;0;-1;0
1;0;4;-8;-13;-6;-4;-2;0
-2;-4;0;-2;-4;-2;-1;-3;0
1;-1;-9;6;5;2;0;-1;0
1;0;-4;1;7;4;2;1;0
-1;-3;1;-1;2;-1;1;-2;0
-3;-1;-1;3;2;1;0;0;0
2;-3;-4;6;4;2;3;3;0
-1;-1;0;-1;0;-1;-2;-2;0
-2;-1;0;-2;3;-1;-1;-2;0
-2;-1;-1;-1;-1;0;-1;-1;0
0;2;1;-2;-4;-3;-1;0;0
-1;-1;2;-4;-4;0;-3;-2;0
-2;-1;13;-1;-1;-1;-1;-1;0
0;0;4;-3;-5;-1;-1;-1;0
1;-2;0;0;0;1;0;-1;0
2;-1;-1;0;-2;-1;0;-1;0
-1;0;-4;-2;-2;-1;-2;-1;0
-2;1;-5;0;3;1;0;0;0
-2;-1;-7;-1;-2;-3;-2;0;0
-2;0;1;0;-1;-1;-2;0;0
2;-3;-2;-2;-2;-1;-2;-3;0
-1;-1;-2;-1;0;0;-1;-1;0
-2;-1;-1;-1;0;-1;1;2;0
0;-2;1;0;1;-3;-2;-1;0
0;-3;1;-1;0;0;1;1;0
-1;-2;1;0;1;-1;0;-1;0
1;-1;-1;-1;0;-1;0;-2;0
-1;0;-3;-4;0;-2;-3;-3;0
-1;0;-5;1;-3;-2;0;0;0
0;0;-2;-1;0;1;0;0;0
0;0;-1;-1;1;0;-1;0;0
-1;-1;-2;1;-1;0;-2;-1;0
-3;-2;-2;-1;-1;-1;-1;0;0
-1;-2;-2;-3;-1;-1;-1;-2;0
1;-1;-1;-1;-2;0;-1;-1;0
-1;-1;0;-2;-1;-1;0;0;0
-1;-1;0;-2;-1;-1;0;-1;0
-1;1;1;0;0;0;-1;-3;0
-1;-1;1;-2;1;-1;-1;0;0
-1;-1;3;-1;-1;-2;-1;-1;0
0;-1;0;-1;0;0;0;-1;0
0;0;2;0;-2;0;-1;0;0
-1;1;1;1;1;1;0;-1;0
1;0;-5;-2;-1;-2;-2;-1;0
0;-2;-10;-1;-1;1;-1;-1;0
-1;0;-7;1;-2;-2;-1;0;0
-1;-3;-6;-2;0;-2;-1;-2;0
-2;-1;3;0;-2;-2;-2;-2;0
-1;2;1;-1;-1;0;-2;-1;0
0;-1;-2;-2;-1;-2;-2;1;0
1;0;1;-1;-1;-3;0;1;0
-2;1;1;0;-1;-1;-1;-2;0
1;-1;-11;-2;-1;0;0;0;0
-2;0;1;0;-2;-1;-2;-2;0
0;-1;-1;-1;-1;-1;1;-2;0
0;-1;3;-1;0;0;-1;-2;0
-4;-2;3;0;-3;-2;0;0;0
-2;0;1;0;1;-1;-1;-1;0
-2;-2;1;-3;0;0;1;0;0
-2;-2;4;-3;-3;-2;0;-1;0
-2;1;0;-1;-3;-2;1;-1;0
1;-2;0;-1;-1;2;-1;-2;0
0;0;0;-1;-1;-1;1;0;0
-1;-2;-6;-2;-1;3;-1;-1;0
0;-2;-5;-3;-2;-2;-1;-1;0
1;1;-8;2;-1;-1;2;2;0
-1;3;-6;-2;-2;-2;-1;-1;0
-1;1;5;-1;1;-3;-1;1;0
-2;0;-2;-1;-2;-1;-1;-2;0
1;0;-3;2;-1;1;1;0;0
0;0;6;0;0;-3;-1;-2;0
0;-1;1;-1;0;-1;0;-2;0
0;-1;-4;1;-1;-3;1;-1;0
1;-2;-2;1;0;0;-1;0;0
-1;-2;-4;0;-1;0;-1;-1;0
-1;-2;-1;1;-2;0;2;-1;0
0;-1;3;1;-1;-1;-1;-1;0
-4;-6;-11;-17;-10;-9;-5;-2;0
-3;-1;-3;2;-2;-4;-4;-3;0
1;3;16;-2;-2;2;0;0;0
1;3;5;-1;-1;-2;-1;-1;0
0;-2;-1;2;0;2;-2;-1;0
-2;-5;-12;-3;-1;-4;-2;-2;0
4;1;-12;-1;2;3;2;1;0
-5;-1;5;1;0;-5;0;-4;0
-4;-3;0;-6;-6;-8;-4;-4;0
-2;-7;-17;7;1;-3;-2;-1;0
8;13;1;3;-6;-4;-3;-1;0
-1;2;-6;13;1;1;0;-1;0
11;13;8;26;17;11;6;9;0
3;-9;0;-15;-6;-2;-2;4;0
-8;-9;6;-10;-9;-7;-8;-5;0
-1;-1;5;-6;-2;3;1;-4;0
-1;3;6;-8;-9;-7;-3;-2;0
4;6;-7;-12;-6;-10;-2;2;0
-12;-24;-7;-36;-11;-6;-7;-6;0
-7;-6;-4;-10;-7;-3;-2;-5;0
-6;-6;-4;-3;-5;-7;-3;0;0
5;5;8;4;1;7;4;7;0
-7;-2;-11;-9;-6;-4;-5;-3;0
5;4;1;7;6;5;4;6;0
-1;-11;-16;-19;3;29;13;7;1
6;7;2;11;-2;0;-1;2;1
-15;-5;-44;-48;-15;-26;-14;-14;1
0;-4;-13;-26;-11;9;4;0;1
7;13;5;-10;-20;-12;-7;2;1
-5;-8;2;-28;-12;-12;-12;-8;1
-4;-9;7;-11;-3;-3;-2;2;1
2;-10;-15;-13;-7;1;4;10;1
-4;-2;9;-23;8;3;-5;-5;1
-5;-5;0;-4;-4;0;0;-5;1
-1;1;-1;-4;1;-5;-6;-5;1
-6;-8;-1;-12;-4;2;7;-2;1
-20;-16;-8;-29;2;2;-6;-21;1
3;-3;0;-9;-2;-6;-3;-3;1
4;2;-21;-14;-9;-6;0;2;1
19;11;13;7;10;2;4;9;1
-4;3;-10;5;-10;-10;-3;-3;1
0;12;-10;-17;1;3;4;1;1
0;-1;2;-5;0;7;3;-2;1
-7;-8;-16;-4;-1;-11;-3;-4;1
13;9;-15;-8;15;3;3;11;1
-1;-2;2;-16;-11;-8;-6;-2;1
-2;-3;-28;12;24;17;11;8;1
3;6;20;3;-5;3;-3;-4;1
-9;-10;-11;-25;-2;-15;-7;-2;1
-2;-8;-2;-7;-13;-26;-9;-5;1
0;4;-4;7;11;17;0;-1;1
-1;-3;-9;0;3;-5;2;-4;1
4;8;14;17;4;12;8;-4;1
-2;-1;-4;16;-5;-11;-7;0;1
7;16;8;14;-7;-9;-6;3;1
-16;-22;-18;-30;-23;-28;-16;-10;1
10;14;-20;2;8;16;5;8;1
-7;-3;-18;-6;-1;-16;-6;-2;1
6;7;-6;10;3;12;10;11;1
0;-4;-12;-4;-6;3;2;-1;1
-3;3;8;-4;3;-3;-4;-1;1
-14;-12;15;4;4;-6;0;-11;1
-3;0;-11;6;3;-5;-4;-2;1
-10;-21;5;-22;-11;-13;-1;-8;1
-9;-12;-8;2;0;5;-7;-5;1
8;3;15;1;5;4;-2;5;1
-1;-6;-7;-17;-1;-7;-3;-6;1
2;9;5;9;2;3;-2;1;1
5;2;-8;6;2;15;-1;1;1
2;8;18;18;7;4;-5;-2;1
-1;2;-2;0;9;5;3;-2;1
0;4;-14;1;-3;0;3;2;1
8;1;3;11;9;21;11;7;1
-4;-5;-3;-19;-9;-31;-13;-4;1
5;3;-6;11;5;26;10;9;1
4;-3;-10;25;13;0;7;7;1
2;6;3;10;10;7;2;-3;1
-1;-7;-14;-18;-9;-17;-5;-4;1
8;5;-11;-17;-7;9;7;7;1
3;-5;-7;-5;-10;-21;3;8;1
1;2;0;0;4;14;4;3;1
-6;3;5;4;3;-3;-8;-9;1
1;1;-7;-5;15;8;9;1;1
-4;-2;-8;-7;-4;1;-2;-2;1
-4;-5;2;-6;-9;-7;-5;-6;1
-9;-15;-4;7;13;-5;2;1;1
15;9;5;4;-8;0;6;5;1
0;3;4;3;0;11;1;0;1
-4;-7;-5;-2;-13;-20;-12;-6;1
-2;-9;11;7;11;8;13;7;1
4;12;1;6;-1;11;7;6;1
-10;-9;-28;-18;-9;-21;-13;-6;1
-4;1;10;-3;-5;8;1;-6;1
-2;6;5;-6;8;10;-3;-5;1
6;7;-9;7;3;-21;-6;3;1
4;5;12;10;-5;23;17;7;1
-2;-11;-5;-13;-21;-7;0;-1;1
-5;-8;2;-5;-2;14;-1;1;1
-7;0;3;1;1;-17;-4;-6;1
2;2;1;12;1;-22;2;2;1
2;8;-8;2;10;8;-5;-4;1
-3;-3;-5;-5;-1;2;6;0;1
-7;-6;-7;-7;-1;-11;-4;-6;1
-8;-6;-6;3;18;5;-5;-5;1
0;2;-9;-1;5;-9;-2;0;1
1;4;2;11;1;4;1;2;1
-13;-8;4;0;2;3;-10;-11;1
-4;-1;-1;-6;-16;-8;-2;-2;1
-2;-10;-7;10;14;19;13;0;1
4;4;-2;0;6;-18;-10;2;1
-9;-12;1;-21;-3;5;3;-5;1
1;-1;-2;-1;-1;-2;-7;-4;1
4;13;2;5;-9;-1;-1;0;1
3;8;1;11;-2;-25;-6;-4;1
-2;-7;-12;-18;-1;0;-4;-7;1
0;6;-7;-8;-4;2;5;1;1
-5;7;3;-8;-8;-11;-6;-4;1
-11;-15;-10;6;15;3;3;-6;1
-1;-10;-10;-5;-4;-5;0;1;1
6;9;6;14;4;9;5;6;1
4;12;5;-4;-17;-19;-7;-3;1
1;6;-5;3;-2;-20;-11;-3;1
12;16;17;11;-2;3;2;4;1
-2;-12;-22;8;13;24;14;0;1
15;8;3;24;16;24;15;13;1
6;10;2;13;13;10;0;5;1
1;9;1;-24;-11;-13;-9;-4;1
-2;-12;4;-11;10;26;11;3;1
-20;-29;-1;-28;-12;-20;-13;-15;1
4;-2;6;-9;14;1;-4;3;1
-2;1;5;3;-7;-15;-3;-3;1
-5;-3;-8;-39;-31;-54;-31;-16;1
2;-1;1;4;-7;6;5;0;1
4;11;8;9;-5;-16;-1;1;1
-8;5;-5;-3;13;30;10;-7;1
12;13;4;15;4;13;12;16;1
0;-7;-3;-4;-1;14;17;4;1
-8;0;3;19;11;1;5;0;1
-10;-13;7;-10;-13;-23;-15;-11;1
10;14;-3;12;3;-6;5;6;1
-8;-7;0;-7;5;8;-9;-6;1
-1;-5;13;14;8;29;-3;-3;1
-4;-1;8;-2;-2;11;-2;-1;1
9;6;-6;-8;-12;-36;-12;4;1
0;5;9;16;-5;-9;1;1;1
1;-1;7;2;-11;-24;2;2;1
8;-2;3;2;-3;23;9;9;1
-11;-6;-6;-1;-4;-29;-6;-7;1
-2;3;7;-4;-20;7;0;-5;1
-5;-7;-6;1;1;-19;-7;-6;0
-5;-2;-7;-19;-15;-4;-4;-7;0
-2;1;-3;-2;-11;-16;-6;-3;0
-1;1;6;-3;-25;1;3;0;0
-2;-2;5;-2;1;-7;-3;-3;0
0;1;0;-2;1;-1;1;-1;0
-3;-2;-6;6;2;-4;-1;1;0
0;-1;5;-7;-6;-1;-2;-1;0
-1;-1;0;5;0;-2;0;-1;0
2;1;-3;-9;3;0;0;0;0
2;-3;-1;-6;-2;-4;-2;-1;0
-1;-3;5;-1;-11;-5;-1;-1;0
0;0;-17;-10;-8;-3;-2;-5;0
2;3;9;11;-16;-6;-2;1;0
0;1;16;2;6;1;-1;1;0
-5;-3;4;-3;5;1;-1;-1;0
-1;-1;4;4;0;-1;0;-2;0
0;-2;6;1;1;0;1;0;0
1;0;2;0;5;1;1;-1;0
-1;2;-1;2;-2;-1;-1;-1;0
0;0;-1;0;4;-1;1;-1;0
-1;0;1;0;2;-1;-1;-1;0
-2;-3;-2;-4;-2;-2;-2;-3;0
-2;0;-6;-1;0;-1;0;0;0
-1;-3;-3;1;0;2;2;-1;0
0;0;3;-2;2;0;-1;-1;0
0;0;3;1;1;-1;-1;0;0
-1;0;-5;0;0;0;-1;-2;0
-2;-3;-4;-1;-1;-2;-2;0;0
-2;-1;-1;-1;-1;-3;-2;-2;0
2;0;5;-2;0;2;1;0;0
0;-1;-2;-1;0;-2;-3;-1;0
-1;-2;-1;0;-1;-3;-1;-2;0
0;0;1;-3;-2;-3;-3;-3;0
2;-1;1;-1;-1;0;1;0;0
-1;-1;0;0;1;1;-2;-2;0
-1;1;1;-1;-1;0;0;-1;0
-1;-1;0;1;-2;-2;0;-1;0
-1;1;-5;1;0;-1;1;1;0
1;1;-3;-1;-2;1;-4;-1;0
-1;1;-2;-1;-1;-3;0;-1;0
-1;-1;-4;-2;-1;0;0;0;0
1;-2;7;-2;-1;0;1;-1;0
-2;-1;2;0;0;0;-1;-3;0
0;-1;-2;1;0;0;-2;-1;0
1;-2;3;-1;-1;-1;-2;-2;0
2;-2;-4;0;0;-1;-1;0;0
-1;-2;3;-2;0;-1;1;0;0
-1;-2;0;-3;3;-1;0;-1;0
-1;-1;-1;1;0;0;-1;-1;0
1;0;-1;-1;1;-2;-1;0;0
-1;-2;0;-1;-1;-2;0;-1;0
1;-1;-1;0;0;-1;1;1;0
-2;-1;-5;0;0;-1;-1;-1;0
3;-1;-2;-3;-1;0;-1;-2;0
-2;0;-1;0;-1;-1;1;0;0
-1;-3;2;-1;-1;-1;-2;1;0
-2;-1;-4;-2;-2;0;0;2;0
0;-3;-8;0;-1;0;-2;-2;0
-2;-1;-6;1;1;0;-2;0;0
0;1;-10;-2;-1;-1;-1;-2;0
-1;-2;-5;-2;0;-3;-1;2;0
0;0;-2;-3;-1;1;-1;-3;0
-1;-3;7;-1;-1;-2;-2;-1;0
0;-1;3;-3;0;-2;-1;-2;0
1;0;0;-2;-2;-1;-3;-1;0
-2;-1;1;1;-2;-4;-1;-1;0
1;0;2;3;2;1;0;-2;0
0;-1;4;0;1;-1;0;0;0
3;0;0;0;-1;-2;0;0;0
0;0;-2;0;0;-2;-1;1;0
-2;-1;0;-2;0;1;0;-1;0
-2;-2;-1;-2;-1;-1;-1;0;0
-1;0;-7;0;0;-1;0;-2;0
-2;0;0;-1;2;-1;-1;0;0
-2;-2;-2;0;-4;0;-3;-1;0
0;1;2;5;-1;0;0;-1;0
-1;-2;-2;-2;-1;-2;-3;-1;0
1;-2;-4;0;0;-2;-2;0;0
-1;-2;3;-2;-3;1;1;-2;0
-2;1;3;-2;-2;-1;-1;-1;0
0;-3;1;-1;1;0;0;-1;0
-3;-2;0;-5;-4;-2;-2;-2;0
-1;0;-4;-1;-2;0;-1;-1;0
1;-2;-2;-1;1;-3;-1;0;0
0;-2;2;-2;0;-1;0;0;0
-1;1;-2;-1;-1;1;0;0;0
2;1;0;0;0;0;1;0;0
-1;-1;4;0;0;1;-1;0;0
-2;-1;0;0;0;1;-1;0;0
-2;0;0;0;-1;-1;-2;0;0
0;-1;0;-1;-2;-2;-1;0;0
-1;0;2;-1;0;-1;0;-2;0
0;0;-9;1;-2;1;1;0;0
-2;-1;1;-2;-1;-1;-2;1;0
-1;-3;-4;-4;-1;-2;-2;-2;0
-1;-1;-9;-2;1;0;-1;-1;0
-1;1;-2;0;0;0;-2;-3;0
0;-2;-2;-3;0;0;1;-1;0
-2;0;-1;0;-2;0;-2;-1;0
-1;-2;5;1;0;-2;-2;0;0
0;-1;1;-2;0;-1;0;0;0
-1;-1;6;0;-1;-1;0;2;0
0;1;3;1;-1;0;1;0;0
0;-1;-2;2;1;-2;1;0;0
0;-1;1;-2;-1;-1;-1;-2;0
-1;-1;2;0;-1;-3;-1;0;0
0;-1;0;0;0;-1;-1;-1;0
1;-3;-1;1;-2;1;1;1;0
-3;-1;-3;-1;-2;-1;-3;-1;0
0;-2;0;-2;0;2;-2;0;0
0;-1;-6;-2;0;1;0;0;0
-1;-1;-6;-2;-2;0;-1;-1;0
-2;1;-5;-1;1;-2;-2;0;0
-1;1;-4;0;0;-2;-1;-1;0
-2;0;-4;1;-5;-1;-1;-1;0
-2;-2;-3;-3;-3;-1;-1;-3;0
-1;-1;-2;-3;1;1;0;1;0
-1;-1;0;-1;1;-2;0;-3;0
-1;0;3;-2;0;-1;-2;-1;0
0;-2;-2;0;-2;-2;1;1;0
0;1;2;0;-1;1;-1;0;0
-3;0;-1;-1;-1;-1;-1;-2;0
-1;1;4;0;0;0;0;-1;0
-1;-2;0;0;0;0;-1;-3;0
-1;-2;-2;0;-3;-1;-1;-2;0
0;-4;-2;-2;0;-2;0;-1;0
-1;-2;-3;-4;-2;-3;-2;1;0
1;1;-3;1;-2;0;-1;0;0
1;-1;2;0;0;0;-2;-2;0
1;1;2;1;1;-1;0;-1;0
-1;0;-18;-3;-3;0;-1;-2;0
-1;-2;1;0;-1;0;-1;0;0
-3;0;0;1;-1;-2;-2;-1;0
-1;0;-4;-1;0;-1;1;-1;0
-2;0;4;-3;-1;-1;0;-1;0
-1;-1;1;-2;-3;-2;-3;0;0
3;1;7;13;5;3;1;3;0
1;-1;0;0;0;-3;1;-2;0
-2;-2;-2;-2;-2;-2;-4;-4;0
-1;-1;7;-4;-2;-1;1;0;0
-1;4;-20;0;-2;-4;-4;-2;0
-2;2;-3;-6;-3;-2;-3;-4;0
0;-4;0;2;2;1;0;0;0
3;3;6;11;6;4;3;2;0
2;1;10;11;4;3;2;2;0
4;7;-17;-5;6;12;13;6;0
16;16;-3;66;31;20;15;14;0
0;5;5;6;-2;-4;-6;-4;0
11;8;-6;-8;-9;-5;-2;2;0
7;5;-8;6;-2;-1;-1;5;0
-18;-25;-4;-14;-3;-24;-17;-16;1
4;14;6;31;12;28;12;12;1
-4;11;1;-7;0;6;-1;-9;1
-3;-10;-7;-33;-7;-11;-6;-8;1
-7;2;-7;0;9;8;3;-5;1
0;-17;2;-9;0;8;5;5;1
-11;-16;-12;-36;-15;-15;-9;-12;1
6;2;-5;-10;-11;-27;-6;3;1
-6;-3;3;15;-7;22;14;-1;1
8;12;-13;-12;-11;-32;-2;3;1
-16;-15;16;7;-6;-2;-2;-6;1
8;-11;-27;-37;-10;3;0;2;1
-14;-10;-4;-8;-4;-34;-19;-14;1
-2;-1;-5;3;-1;22;10;3;1
-4;-7;-8;-22;-19;-14;-10;-9;1
-5;-4;11;-5;-3;0;0;-8;1
-11;-4;-12;-1;1;7;-3;-12;1
0;4;-2;5;12;2;0;-4;1
-16;-29;-20;-23;-11;-19;-17;-12;1
0;9;9;4;11;18;4;2;1
18;13;37;31;2;-4;6;8;1
-2;5;-17;-4;9;9;8;-1;1
-6;-12;-17;-6;-12;-37;-3;6;1
4;11;15;10;-12;18;1;-1;1
9;12;-6;17;2;11;4;8;1
-1;3;16;-13;-23;-39;-16;-4;1
11;-1;-11;0;1;0;0;8;1
-3;2;-20;13;-1;-9;-4;-5;1
-7;-5;10;-8;-7;16;3;-3;1
-3;3;13;5;-3;-15;0;-8;1
3;5;-4;-15;-8;-11;-5;1;1
-3;-5;-8;-9;-4;-21;-8;-3;1
0;-9;-14;-15;11;17;5;2;1
2;9;16;9;-2;4;0;-7;1
11;9;-7;23;22;18;1;0;1
7;-1;7;-2;-1;34;13;11;1
9;7;-3;4;-1;0;8;7;1
3;-2;-13;-12;-10;-13;2;5;1
-4;-5;6;-7;-7;16;-3;2;1
-6;-16;0;-16;-13;-20;-12;-6;1
-10;-8;8;-13;-20;-23;-7;-2;1
-3;0;-5;19;18;11;0;-3;1
-9;0;1;3;-1;12;4;-2;1
-3;1;6;3;0;-3;-3;-4;1
7;8;-10;-1;-4;-16;0;6;1
-18;-20;-4;-43;-28;-24;-14;-18;1
5;-3;-2;-17;7;17;3;6;1
0;-5;-6;9;14;-8;6;1;1
8;12;-10;-9;-7;-14;-10;-2;1
2;2;6;-1;3;12;-2;-1;1
8;14;9;19;7;0;2;1;1
-5;-3;-10;4;3;-11;-7;-6;1
2;-4;-3;2;6;24;8;6;1
-1;5;1;4;1;-1;3;4;1
-8;-7;-1;-7;-8;-17;-16;-6;1
-4;-8;8;-5;-16;-25;-9;-6;1
-5;5;6;-2;3;-9;-11;-8;1
2;5;0;0;-7;0;1;3;1
1;0;-6;2;-4;-1;-3;-3;1
-3;-1;11;-3;-15;-8;-5;-4;1
16;24;3;8;-5;0;9;14;1
7;-4;-7;6;4;-11;4;5;1
2;4;-6;7;1;0;-4;-3;1
-17;-13;-11;4;14;-4;-10;-11;1
0;-5;-8;-5;-6;-8;-1;1;1
2;-3;10;10;17;26;11;3;1
-3;-12;10;10;-10;-32;-8;-4;1
-6;-2;9;-11;-2;21;6;-5;1
-10;-6;-1;-27;-17;-15;-12;-14;1
-1;-5;-7;5;-1;17;14;7;1
-4;1;12;-9;-1;4;-3;2;1
-7;-15;19;1;-15;-26;-14;-9;1
20;11;-7;33;40;39;31;22;1
13;3;4;-12;-30;-14;-16;-3;1
-7;-19;-3;-10;-9;-16;-14;-11;1
-6;5;-8;1;12;16;-2;-5;1
9;0;-5;8;15;14;8;6;1
-2;-2;6;-12;-18;-3;0;0;1
-3;4;1;3;5;8;-4;-6;1
-2;9;17;1;5;4;0;-1;1
3;-8;-11;4;14;9;2;5;1
8;12;-10;-13;-13;4;-1;-3;1
3;0;-4;3;2;5;-1;3;1
2;11;-15;6;9;-29;-3;0;1
-14;-21;16;-13;-6;-4;-8;-11;1
10;17;31;16;7;45;13;11;1
9;14;7;8;5;23;0;3;1
-7;-10;-2;-21;-20;-20;-20;-14;1
2;1;-8;-5;2;-11;-1;4;1
-8;-7;-3;0;11;-7;-9;-11;1
6;14;13;12;-5;-15;-1;3;1
5;2;-11;-14;6;-5;-7;3;1
0;2;9;-2;-2;14;3;1;1
-8;-16;-30;5;9;24;3;2;1
11;-2;-8;14;10;10;10;2;1
-2;2;9;2;6;6;12;4;1
9;-1;4;-6;-7;-7;-1;2;1
-5;-5;-8;-7;-11;-21;-12;-8;1
-2;-10;-2;-17;3;-1;-2;-6;1
-1;1;0;0;-5;-16;-3;0;1
-13;-12;-5;-21;-5;5;-6;-7;1
-2;10;6;12;3;-14;2;4;1
-5;-4;-5;3;-12;-7;-10;-7;1
-4;-6;-1;-12;-23;-20;-5;1;1
3;1;-2;-11;-7;21;2;-1;1
-1;-3;0;-3;9;5;1;4;1
-1;0;4;14;13;38;19;6;1
6;3;-2;10;-2;-19;-3;6;0
-3;2;0;-8;-2;14;-5;-7;0
-1;-4;1;-1;14;16;5;3;0
-3;-1;-2;-2;-4;-4;0;-4;0
-1;0;-3;-2;-4;-14;-4;1;0
0;-2;-1;3;-4;-5;-2;-3;0
1;0;1;2;9;6;3;2;0
-2;0;0;4;7;4;2;1;0
-2;-1;-2;3;-2;-2;-2;-2;0
0;-1;6;-2;2;0;0;0;0
-3;-2;-1;-1;0;-3;-4;-3;0
